SBU_id,master_category_id,service_category_id,loc_id,media_id,sp_id,lft_platform,placed_orders,taken_orders,complains,avg_csat,csat_number,lft_reschedules_customer,lft_customer_gmv,create_hr_day,schedule_hr_day,gap_hr_create_schedule,sp_change,reschedule_counter,discount,if_promo_used,if_completed
1,225,22,11.0,8.0,649,528,3,3,0,5.0,3,1,5298.00,15,10,18,0,0,0.00,0,1
7,184,72,4.0,11.0,75857,120,23,8,1,5.0,1,31,5130.00,18,10,15,0,0,0.00,0,0
1,225,22,5.0,9.0,14731,7,4,2,0,3.0,1,2,400.00,9,11,1,0,0,75.00,1,1
2,226,25,11.0,8.0,63676,127,5,3,0,5.0,1,5,22500.00,18,11,16,1,0,0.00,0,0
2,226,26,1.0,12.0,12263,38,7,3,0,5.0,3,8,3390.00,17,12,114,1,0,0.00,0,0
1,1,618,20.0,12.0,4381,506,19,8,0,5.0,1,47,3577.00,19,16,116,0,0,0.00,0,0
1,1,14,44.0,12.0,107,31,2,1,1,5.0,1,9,4599.00,16,20,243,0,6,0.00,1,0
2,226,295,8.0,2.0,68538,106,5,2,1,5.0,2,21,15000.00,12,10,261,1,6,0.00,0,0
3,3,152,44.0,12.0,63932,4,2,1,0,5.0,1,1,0.00,10,19,56,0,1,0.00,0,0
2,226,26,44.0,2.0,15979,707,5,3,0,4.0,1,12,900.00,19,9,13,0,5,0.00,0,0
1,1,618,5.0,12.0,14799,490,14,8,1,5.0,1,15,43250.00,18,15,44,0,0,0.00,0,0
2,226,26,50.0,2.0,9,399,33,26,0,5.0,26,50,58237.00,11,20,8,0,3,0.00,0,1
3,224,320,2.0,8.0,6579,113,9,6,0,4.75,4,12,29894.30,9,11,1,0,0,0.00,0,0
1,1,14,2.0,11.0,17674,891,207,159,15,4.620689655172414,87,473,38919.68,22,11,12,0,0,0.00,0,0
7,184,72,12.0,11.0,2345,636,11,9,0,4.0,3,15,3926.00,12,17,172,0,0,0.00,0,1
1,1,19,44.0,8.0,803,110,12,4,2,3.0,4,9,2748.00,9,20,34,1,4,0.00,0,0
5,186,65,17.0,8.0,448,167,72,69,0,5.0,69,5,15240.00,0,14,13,0,0,0.00,0,1
5,186,103,1.0,12.0,73946,570,13,10,0,4.0,6,24,10470.00,15,10,90,0,0,0.00,1,0
1,73,93,12.0,2.0,2130,1046,23,18,0,5.0,7,21,21760.00,22,10,11,0,0,0.00,0,0
7,184,72,12.0,11.0,2345,510,25,25,2,3.0,2,67,46985.00,16,17,216,0,1,0.00,0,1
6,185,247,4.0,8.0,74555,209,30,27,2,4.7,20,66,12082.00,15,15,23,0,2,0.00,0,1
2,226,23,18.0,8.0,32413,171,3,2,0,4.0,2,1,1000.00,14,15,0,0,0,0.00,0,0
1,1,643,4.0,2.0,99688,696,20,14,1,4.625,8,37,26138.00,18,14,19,0,0,0.00,1,0
1,225,21,5.0,12.0,595,375,5,3,0,4.0,2,1,2422.00,14,10,19,0,0,0.00,0,1
3,224,301,1.0,12.0,7551,0,2,2,0,5.0,1,1,50300.00,12,10,21,0,0,0.00,0,1
1,225,21,1.0,12.0,4676,771,28,14,3,4.833333333333333,12,52,12341.00,11,20,8,0,1,15.00,1,1
4,183,200,47.0,8.0,13474,744,11,6,0,5.0,6,5,9266.00,23,16,16,0,0,0.00,0,0
1,225,21,49.0,12.0,595,463,8,6,0,5.0,1,13,5304.00,11,13,97,0,2,50.00,1,1
5,186,207,11.0,8.0,76684,36,21,11,1,5.0,7,37,5200.00,9,9,359,1,1,0.00,0,1
5,186,564,29.0,8.0,448,227,4,3,1,5.0,3,4,2399.00,3,14,58,0,2,0.00,0,1
1,225,22,4.0,2.0,649,618,17,10,2,4.0,2,32,4894.00,13,20,6,0,3,0.00,0,0
7,184,72,12.0,11.0,2345,1136,70,67,1,5.0,2,50,26601.00,13,17,171,0,0,0.00,0,1
4,183,167,6.0,8.0,35246,594,14,8,0,4.4,5,23,3180.00,21,17,43,1,0,0.00,0,0
3,224,164,44.0,8.0,12983,317,12,6,1,4.75,4,11,5259.00,20,15,138,0,2,0.00,0,0
7,184,644,4.0,2.0,99658,22,2,2,0,5.0,1,6,500.00,14,5,134,0,3,100.00,1,1
5,186,557,2.0,8.0,751,984,53,21,8,3.4166666666666665,12,117,21446.00,11,11,143,0,1,0.00,0,0
7,184,72,5.0,8.0,35041,480,12,7,3,3.0,4,31,1504.00,21,18,20,0,0,0.00,1,0
4,183,571,11.0,2.0,1451,426,56,40,1,4.6923076923076925,26,47,5667.00,13,18,388,0,9,0.00,0,0
6,185,247,47.0,12.0,79213,175,7,6,0,3.6,5,8,2450.00,18,18,23,0,1,20.00,0,1
4,183,167,44.0,9.0,3129,64,5,1,0,5.0,1,7,1500.00,2,13,58,1,0,0.00,0,0
6,185,274,2.0,8.0,1762,586,30,17,0,4.714285714285714,7,45,15745.00,19,17,549,1,10,90.00,1,1
1,1,14,29.0,2.0,11652,386,20,5,3,5.0,2,78,6400.00,16,17,0,0,0,0.00,0,0
3,3,152,2.0,12.0,76393,266,13,4,0,5.0,2,14,12487.00,18,10,87,0,0,0.00,0,0
3,224,164,6.0,8.0,37415,535,4,2,0,3.0,2,4,2070.00,21,9,11,0,0,0.00,0,0
1,1,14,11.0,2.0,1341,0,4,4,0,5.0,4,0,40800.00,17,10,88,0,0,500.00,1,1
6,185,247,1.0,12.0,74555,790,23,8,0,5.0,6,61,7690.00,11,18,30,0,2,20.00,0,1
1,225,22,11.0,9.0,1108,910,15,11,0,4.666666666666667,6,17,12222.00,18,20,1,0,0,0.00,0,1
3,224,434,12.0,12.0,3762,821,4,1,0,5.0,1,5,2250.00,14,10,91,0,0,0.00,1,0
6,185,488,4.0,6.0,99658,878,15,10,0,5.0,1,28,6209.00,20,19,22,0,2,0.00,0,1
4,183,167,1.0,2.0,25864,422,6,6,0,4.25,4,9,8140.00,21,13,15,0,1,0.00,0,1
7,184,72,12.0,11.0,2345,997,104,96,7,4.277777777777778,36,43,20740.00,17,17,167,0,0,0.00,0,1
3,224,301,2.0,12.0,6579,586,20,11,0,4.714285714285714,7,57,7450.00,16,10,377,0,8,0.00,1,0
1,1,14,8.0,2.0,14,2,2,2,0,5.0,2,1,2000.00,23,14,14,0,1,0.00,0,1
5,186,65,49.0,9.0,3015,178,4,1,1,5.0,1,12,800.00,5,14,8,0,1,0.00,0,1
2,226,25,4.0,12.0,15887,954,11,4,0,4.0,1,13,1075.00,12,9,92,0,2,0.00,1,0
5,186,207,8.0,12.0,1770,213,11,5,0,5.0,2,33,23900.00,13,16,218,0,1,0.00,1,0
3,224,434,6.0,8.0,12983,852,3,1,0,4.0,1,5,200.00,12,14,361,0,2,0.00,1,0
6,185,247,6.0,8.0,2330,444,23,19,3,4.454545454545454,11,30,6813.80,8,12,75,0,5,48.00,1,1
4,183,167,8.0,8.0,1451,725,11,9,0,5.0,3,2,13000.00,10,12,1,0,0,0.00,0,1
7,184,72,5.0,8.0,17019,991,60,44,4,4.413793103448276,29,73,43506.00,12,14,49,0,2,0.00,1,0
7,184,72,11.0,9.0,65288,1106,347,329,6,4.9366515837104075,221,273,148006.00,12,13,0,0,0,0.00,0,0
1,225,21,11.0,2.0,649,437,15,8,0,4.833333333333333,6,19,8577.00,12,9,68,0,4,0.00,0,0
1,1,12,6.0,8.0,17572,145,130,128,0,5.0,128,0,13423.00,9,20,10,0,0,0.00,0,1
5,186,207,44.0,8.0,448,507,23,16,3,4.533333333333333,15,9,6951.00,11,19,7,1,0,0.00,1,0
1,225,22,12.0,2.0,1506,699,16,12,0,4.875,8,14,10555.00,17,18,0,0,1,0.00,0,1
1,73,76,1.0,8.0,14236,897,10,7,0,4.8,5,4,12382.00,19,19,23,0,0,0.00,0,0
5,186,207,4.0,2.0,99573,670,20,15,1,4.857142857142857,7,32,6239.00,9,12,698,0,6,0.00,1,0
7,184,72,12.0,4.0,2345,1139,68,67,0,5.0,15,10,16162.72,15,17,169,0,0,0.00,0,1
1,225,21,17.0,2.0,649,1119,80,53,4,4.833333333333333,6,89,36130.25,0,20,67,1,1,0.00,0,0
2,226,24,29.0,2.0,1552,270,24,17,0,5.0,16,37,18992.00,12,20,79,0,3,0.00,0,0
1,1,14,1.0,11.0,2526,731,8,4,0,5.0,2,3,4389.00,19,20,0,0,0,0.00,0,1
1,73,249,1.0,12.0,7312,662,3,2,0,5.0,1,6,1550.00,13,15,121,1,2,0.00,0,0
1,1,10,44.0,2.0,9,0,4,4,0,5.0,4,4,34350.00,22,9,178,0,1,390.00,1,1
7,184,644,4.0,2.0,99658,958,14,6,0,4.333333333333333,3,39,3470.00,11,17,29,0,1,0.00,0,0
4,183,167,12.0,9.0,3129,68,6,3,0,4.666666666666667,3,2,6000.00,12,14,1,0,0,0.00,0,0
1,1,284,18.0,8.0,1797,800,14,8,0,4.4,5,19,19430.00,15,14,46,1,2,0.00,1,0
2,226,25,44.0,12.0,75418,412,9,8,2,5.0,3,6,9990.00,12,12,23,1,0,0.00,1,0
7,184,72,6.0,8.0,17771,32,40,40,0,5.0,39,2,890.00,16,18,1,0,0,0.00,0,1
1,1,14,1.0,8.0,13087,313,7,7,0,5.0,7,0,1492.00,18,20,1,0,0,75.00,1,1
1,225,22,4.0,12.0,649,982,37,23,0,4.833333333333333,6,55,8029.00,17,20,50,1,3,0.00,0,0
5,186,207,11.0,9.0,65591,218,43,26,10,3.6,20,32,10950.00,8,10,49,1,2,0.00,0,0
3,221,223,12.0,8.0,233,98,2,1,0,5.0,1,3,3937.13,21,20,166,0,2,0.00,0,1
6,185,488,4.0,11.0,99658,1080,34,28,5,4.0,8,40,21225.00,17,12,18,0,1,0.00,0,0
6,185,247,5.0,12.0,73390,894,16,8,1,4.833333333333333,6,8,11468.00,19,12,184,1,0,0.00,0,0
2,226,20,39.0,12.0,1809,112,9,6,1,4.2,5,23,11160.00,13,10,20,0,0,0.00,0,0
1,1,14,4.0,2.0,66194,1059,52,46,0,4.884615384615385,26,52,48640.00,10,9,22,0,0,0.00,0,0
5,186,207,43.0,12.0,75354,773,10,8,1,4.0,3,8,3260.00,11,12,24,1,1,0.00,1,0
1,73,76,47.0,12.0,13087,308,6,3,0,3.0,2,3,2798.00,17,11,17,1,0,0.00,1,0
3,221,222,1.0,8.0,2930,32,2,1,0,5.0,1,2,1490.00,2,9,6,0,0,0.00,0,0
1,1,10,12.0,8.0,9,526,4,3,0,5.0,2,2,3250.00,21,9,11,0,0,0.00,0,0
3,235,518,11.0,2.0,3642,139,6,2,1,5.0,2,16,31500.00,17,19,169,0,3,325.00,1,1
1,1,19,47.0,8.0,803,188,7,6,0,5.0,6,8,4078.00,7,13,5,1,0,75.00,1,1
1,1,587,8.0,12.0,19753,77,2,1,0,5.0,1,2,4498.00,17,12,42,0,0,0.00,1,0
1,1,11,4.0,8.0,277,138,4,4,0,3.6666666666666665,3,3,4599.00,9,17,31,0,1,0.00,0,1
7,184,72,2.0,2.0,5870,0,1,1,1,5.0,1,7,960.00,18,18,311,0,7,0.00,0,1
6,185,488,47.0,8.0,2330,335,9,7,1,5.0,7,13,4548.00,9,12,2,0,0,0.00,0,1
5,186,64,43.0,8.0,751,307,13,13,0,5.0,9,1,4300.00,16,18,1,0,0,0.00,0,1
3,3,152,1.0,8.0,17570,160,5,3,1,5.0,3,4,1894.00,13,9,43,0,0,0.00,1,0
4,544,546,5.0,12.0,73405,430,4,4,1,5.0,3,4,2174.00,18,13,18,0,0,75.00,1,1
5,186,207,2.0,9.0,3015,174,12,9,0,5.0,5,6,3600.00,10,9,22,0,1,0.00,0,1
1,1,12,5.0,11.0,595,28,5,3,1,5.0,1,4,699.00,13,14,144,0,2,0.00,0,0
7,184,72,12.0,11.0,2345,841,36,34,0,3.0,1,19,3161.00,16,17,216,0,1,0.00,0,1
3,224,434,6.0,9.0,75322,0,1,1,0,5.0,1,1,2290.00,21,15,41,0,1,0.00,0,1
3,224,245,1.0,2.0,1830,440,12,4,1,1.0,1,13,8461.00,10,15,4,0,0,0.00,0,0
1,1,14,2.0,8.0,2543,636,12,6,0,5.0,3,10,4699.00,22,17,18,0,0,53.88,1,1
4,183,339,11.0,2.0,14256,229,48,39,0,3.6,20,35,34350.00,14,19,4,1,0,0.00,0,1
1,1,14,11.0,8.0,1341,301,7,5,0,4.5,2,3,8000.00,21,12,14,1,0,0.00,0,0
3,224,331,1.0,12.0,12983,207,12,5,0,5.0,2,14,6700.00,15,18,506,0,7,0.00,0,0
4,183,199,44.0,8.0,73351,0,1,1,0,5.0,1,3,375.00,1,12,130,0,3,75.00,1,1
2,226,24,5.0,12.0,3429,278,10,2,0,5.0,1,12,5100.00,16,9,304,0,1,0.00,0,0
1,1,10,20.0,8.0,28,212,2,1,0,5.0,1,5,2270.00,8,9,384,0,4,0.00,0,0
3,224,577,1.0,12.0,37415,273,19,12,0,5.0,8,21,83699.00,16,10,113,1,0,0.00,1,0
1,1,10,6.0,12.0,2662,271,13,4,1,2.3333333333333335,3,29,23650.00,16,13,284,0,2,0.00,1,0
3,235,518,1.0,12.0,233,59,2,1,0,5.0,1,1,1000.00,11,22,34,0,1,50.00,1,1
5,186,481,2.0,12.0,68538,92,2,1,0,5.0,1,3,1200.00,14,15,144,0,2,0.00,1,0
6,185,247,5.0,11.0,44167,194,24,11,0,4.833333333333333,6,42,8880.00,14,11,20,0,0,20.00,0,1
6,185,247,47.0,12.0,14816,430,24,22,0,5.0,9,39,24161.00,14,11,20,1,0,0.00,0,0
6,185,247,6.0,8.0,2330,586,70,61,9,3.9722222222222223,36,125,21154.00,15,14,22,0,0,0.00,0,1
1,1,553,29.0,12.0,17977,931,6,3,1,4.0,1,21,8400.00,17,15,405,1,8,0.00,1,0
7,184,644,4.0,8.0,99658,794,14,11,0,5.0,2,25,3700.00,13,19,53,0,4,100.00,1,1
6,185,227,11.0,8.0,1751,1056,78,56,7,4.714285714285714,7,198,10844.00,12,14,1,0,0,0.00,0,0
8,455,459,1.0,9.0,17300,998,16,6,0,4.8,5,62,15750.00,20,15,18,0,1,0.00,0,0
1,1,14,12.0,11.0,277,238,35,35,0,5.0,32,2,250778.00,18,20,1,0,0,100.00,0,1
1,1,10,47.0,8.0,43621,838,9,4,1,3.5,2,10,3498.00,13,14,0,0,0,0.00,0,0
4,183,339,11.0,8.0,2661,595,4,2,0,3.5,2,1,5100.00,14,17,26,0,1,0.00,0,0
1,1,14,6.0,8.0,56446,53,12,6,0,3.0,4,19,2790.00,19,9,37,1,1,0.00,0,0
7,184,72,64.0,11.0,67668,125,22,19,0,5.0,7,37,4841.00,13,17,51,0,1,0.00,0,1
6,185,247,6.0,8.0,2330,542,115,103,5,4.944444444444445,18,159,34744.00,6,20,133,0,2,0.00,0,1
1,225,21,12.0,2.0,71414,865,10,7,1,3.6666666666666665,3,12,36900.00,7,9,1,0,0,0.00,0,0
1,73,92,6.0,2.0,2140,110,47,35,3,4.916666666666667,12,61,22018.00,5,15,9,1,1,0.00,0,0
7,184,72,12.0,11.0,2345,1148,90,79,3,4.8125,32,50,43513.00,13,7,233,0,1,0.00,0,1
3,221,223,2.0,8.0,78,53,3,2,0,5.0,2,2,3849.00,17,9,15,0,0,0.00,0,0
6,185,247,50.0,8.0,12664,1,2,1,0,3.0,1,1,340.00,9,9,23,0,0,0.00,0,0
6,185,247,47.0,12.0,79213,244,14,9,0,3.0,2,17,3158.00,18,17,46,0,2,20.00,0,1
6,185,227,11.0,9.0,1751,725,106,96,0,4.921875,64,54,42597.00,11,14,2,0,1,0.00,0,0
3,224,302,6.0,2.0,12983,435,7,4,0,5.0,1,7,4660.00,13,20,126,1,2,0.00,0,0
1,1,13,44.0,9.0,277,974,7,6,0,5.0,1,11,4970.00,15,21,5,0,1,0.00,0,0
1,1,618,6.0,8.0,28,730,8,4,0,3.3333333333333335,3,10,30100.00,12,9,236,1,1,0.00,0,0
2,226,295,6.0,12.0,73858,373,4,1,2,1.0,1,14,2500.00,12,13,432,1,10,0.00,0,0
1,1,19,1.0,8.0,17674,201,2,1,0,5.0,1,0,199.00,20,11,14,0,0,0.00,0,0
6,185,247,47.0,8.0,2330,468,79,71,1,4.902439024390244,41,90,47990.80,13,19,29,0,1,0.00,0,1
5,186,207,4.0,2.0,99724,423,9,4,0,4.0,1,13,2650.00,9,12,2,0,0,0.00,0,0
5,186,207,12.0,8.0,3015,617,22,13,2,4.285714285714286,7,34,10488.57,9,12,2,0,0,0.00,0,0
5,186,481,2.0,2.0,3375,0,1,1,0,3.0,1,0,1000.00,15,10,18,0,0,0.00,0,1
1,1,12,6.0,8.0,24117,593,15,8,1,4.8,5,8,6360.00,17,13,19,1,0,0.00,0,0
5,186,64,7.0,2.0,76347,497,22,6,1,4.8,5,9,3485.00,19,15,67,1,2,0.00,0,0
1,1,14,2.0,9.0,1797,158,10,5,0,5.0,3,16,10396.00,16,17,24,0,1,0.00,0,1
1,1,14,1.0,2.0,66194,51,3,3,1,5.0,3,7,3189.00,22,13,14,0,0,0.00,0,1
5,186,207,1.0,2.0,20171,795,9,6,0,5.0,3,19,2440.00,17,11,113,1,0,0.00,1,0
5,186,207,12.0,9.0,3015,31,8,2,0,5.0,2,4,900.00,1,14,36,1,1,0.00,0,0
6,185,247,11.0,9.0,115835,7,2,1,0,5.0,1,4,360.00,12,9,20,0,0,0.00,0,0
1,1,12,6.0,8.0,9,47,4,4,0,5.0,4,4,2799.00,22,13,14,0,1,100.00,0,1
1,1,14,68.0,12.0,17482,756,11,5,0,4.333333333333333,3,23,6620.00,10,20,81,1,0,0.00,1,0
1,1,18,12.0,8.0,277,747,7,7,1,4.666666666666667,6,8,16750.00,10,17,30,0,1,0.00,0,1
2,226,23,2.0,12.0,18220,257,13,10,0,5.0,7,24,19193.00,11,18,30,0,3,0.00,0,0
6,185,247,39.0,12.0,74302,270,24,17,0,5.0,16,37,18992.00,11,17,29,1,1,20.00,0,1
1,1,11,11.0,8.0,2284,182,6,2,0,5.0,2,1,1400.00,9,10,0,0,0,0.00,0,0
1,1,19,11.0,2.0,12652,595,15,4,1,1.5,2,25,11293.00,18,10,15,0,0,0.00,0,0
1,1,13,11.0,8.0,595,551,8,8,0,4.0,1,26,30640.00,11,12,792,0,17,0.00,0,1
5,186,207,4.0,2.0,99724,562,33,22,0,4.8,5,45,26089.00,17,12,282,1,0,400.00,1,1
5,186,440,6.0,2.0,1770,0,1,1,0,4.0,1,4,1200.00,11,16,52,0,4,0.00,0,1
5,186,563,20.0,8.0,751,111,3,3,1,5.0,1,11,5900.00,11,19,31,0,1,150.00,1,1
5,186,207,20.0,12.0,3015,7,3,1,0,5.0,1,3,400.00,11,19,367,0,3,0.00,0,0
1,1,14,1.0,2.0,3,520,29,7,4,3.8333333333333335,6,44,4352.00,11,20,56,0,1,0.00,0,0
1,1,14,4.0,8.0,277,943,15,11,0,4.8,5,23,15750.00,15,19,3,0,1,0.00,0,0
4,183,647,4.0,2.0,77358,709,15,9,0,5.0,1,23,5650.00,16,16,215,1,0,500.00,1,1
1,1,14,44.0,8.0,9,217,10,9,1,5.0,8,16,17048.00,16,20,27,0,2,0.00,0,0
8,455,458,1.0,8.0,17298,279,10,7,0,5.0,3,10,10184.60,17,15,45,1,0,0.00,0,0
1,1,587,6.0,12.0,56446,29,9,8,0,5.0,8,0,2728.00,18,15,212,0,0,0.00,0,0
1,1,562,11.0,8.0,277,240,16,5,0,4.5,2,15,1614.00,16,14,21,0,1,0.00,0,0
1,225,22,47.0,12.0,49086,266,15,9,0,5.0,4,5,12990.00,11,20,8,1,1,50.00,1,1
7,184,72,44.0,12.0,65288,537,32,23,1,4.705882352941177,17,55,25689.00,18,12,233,0,3,10.00,1,1
7,184,72,1.0,12.0,59401,238,4,2,1,5.0,1,11,1665.00,12,16,411,0,5,0.00,1,0
4,183,167,44.0,12.0,24823,298,7,4,1,5.0,1,4,6400.00,14,9,378,0,3,0.00,1,0
4,183,259,51.0,12.0,2661,545,12,4,0,4.5,2,24,4600.00,17,16,262,0,2,210.00,0,1
1,73,92,49.0,8.0,2526,848,71,40,8,3.75,4,144,32042.00,14,20,29,0,3,0.00,0,0
1,1,14,12.0,8.0,595,29,4,1,0,5.0,1,38,100.00,17,18,408,0,8,0.00,0,0
6,185,488,50.0,12.0,12664,281,7,4,0,2.0,1,10,1462.00,17,16,118,0,3,0.00,1,0
3,236,41,12.0,2.0,233,533,16,11,1,5.0,1,16,4294.00,18,12,65,1,3,0.00,0,0
1,225,21,39.0,2.0,1506,88,7,4,0,5.0,3,11,5000.00,20,9,156,1,6,0.00,0,0
3,3,152,18.0,11.0,4363,15,2,2,0,5.0,1,0,13000.00,17,21,3,0,0,0.00,0,1
8,627,628,7.0,2.0,86043,726,162,144,0,4.986486486486487,74,129,34276.00,22,0,-22,0,0,0.00,0,1
4,183,200,18.0,9.0,1451,420,15,10,0,3.6,5,18,10720.00,13,17,27,0,2,0.00,0,1
4,183,167,43.0,8.0,13474,258,11,9,1,4.8,5,7,15480.00,20,17,20,1,0,0.00,0,0
1,225,22,12.0,9.0,649,466,24,16,3,4.0,16,39,34021.71,4,18,13,0,0,0.00,0,0
1,1,12,2.0,12.0,13087,0,2,1,0,5.0,1,3,200.00,11,18,6,1,0,0.00,0,0
4,183,167,6.0,8.0,24823,195,45,39,1,5.0,20,18,64500.00,15,17,25,0,0,0.00,0,1
6,185,247,39.0,9.0,12664,985,8,4,0,5.0,3,15,2680.00,13,9,19,0,0,20.00,0,1
1,1,284,47.0,2.0,649,505,5,3,0,5.0,1,2,14250.00,12,17,4,0,1,0.00,0,1
6,185,247,18.0,12.0,74184,116,16,9,1,4.875,8,27,5958.00,19,13,161,1,4,0.00,1,0
4,183,339,1.0,8.0,1451,293,21,8,4,5.0,8,25,6390.00,4,17,12,0,0,0.00,0,0
4,183,167,20.0,8.0,24823,348,12,5,0,5.0,1,15,5100.00,14,15,72,1,3,0.00,0,0
1,1,14,47.0,8.0,13087,102,6,1,1,4.0,1,12,3000.00,10,12,1,0,0,0.00,0,0
1,73,74,17.0,9.0,4964,310,30,16,1,4.866666666666666,15,48,8537.00,21,21,23,0,1,0.00,0,1
6,266,269,1.0,12.0,1809,0,2,1,1,1.0,1,9,150.00,17,13,115,0,7,0.00,1,0
3,3,152,4.0,8.0,76877,1152,336,267,7,4.921428571428572,140,203,73890.00,18,10,15,0,0,0.00,0,0
1,1,14,47.0,12.0,76305,452,16,14,1,4.6,10,19,9454.00,17,15,93,0,1,85.00,1,1
7,184,72,20.0,8.0,848,608,9,7,0,5.0,5,12,7610.00,10,3,136,0,5,200.00,1,1
3,221,223,20.0,8.0,48884,419,28,12,0,4.636363636363637,11,44,5933.00,21,9,11,0,0,0.00,0,0
4,183,167,11.0,8.0,1738,322,7,3,0,5.0,2,13,2099.00,9,15,5,1,3,0.00,0,0
6,185,247,47.0,12.0,79213,251,10,3,1,5.0,1,24,1150.00,19,13,17,0,1,0.00,0,1
1,73,75,11.0,12.0,14571,947,18,7,0,4.5,2,50,10827.00,14,14,239,1,2,0.00,1,0
1,1,12,4.0,8.0,595,229,8,3,0,4.333333333333333,3,15,7799.00,10,14,75,0,3,0.00,0,0
2,226,24,12.0,12.0,2552,45,8,4,0,3.3333333333333335,3,26,6515.00,13,14,96,0,1,0.00,0,0
1,225,22,4.0,11.0,649,343,23,22,0,5.0,2,27,7683.00,12,17,4,0,1,0.00,0,1
1,1,10,18.0,8.0,594,922,17,8,1,5.0,2,16,708.00,11,13,1,0,0,0.00,0,1
1,1,13,2.0,9.0,2074,355,95,60,4,4.967741935483871,31,124,95523.38,14,18,75,0,5,0.00,0,1
5,186,65,51.0,2.0,1770,691,5,1,0,3.0,1,7,500.00,19,10,38,0,1,0.00,0,0
1,1,643,4.0,2.0,1812,846,15,8,0,5.0,1,25,22670.00,16,20,99,0,1,0.00,1,0
6,185,247,6.0,12.0,79213,140,7,7,0,4.5,2,7,4790.00,10,14,3,0,1,20.00,0,1
5,186,207,1.0,8.0,1613,846,8,2,2,5.0,1,25,2640.00,14,16,1,0,0,0.00,0,0
6,185,247,1.0,12.0,76159,168,17,12,0,4.666666666666667,9,29,5005.00,19,20,24,0,1,20.00,0,1
7,184,72,12.0,11.0,2345,1128,184,179,2,5.0,19,62,46358.00,18,17,166,0,0,0.00,0,1
6,185,247,20.0,8.0,64798,128,8,6,2,3.8333333333333335,6,6,2701.00,0,9,8,0,0,0.00,0,0
4,183,668,1.0,12.0,25864,463,27,15,0,5.0,10,19,13330.00,15,18,26,0,1,0.00,0,1
6,185,247,47.0,2.0,2330,406,14,12,0,4.142857142857143,7,32,17053.00,15,20,28,0,1,0.00,0,1
1,1,14,11.0,9.0,277,175,5,5,0,5.0,2,4,11100.00,10,16,5,0,0,0.00,0,1
2,226,26,2.0,8.0,2586,688,35,3,3,3.6666666666666665,3,56,6500.00,23,14,158,1,1,0.00,0,0
7,184,72,6.0,8.0,17771,462,12,7,0,4.8,5,71,2397.00,23,18,426,0,14,0.00,0,1
5,186,207,2.0,8.0,74619,48,17,11,0,4.833333333333333,6,32,4905.00,11,15,3,1,1,0.00,0,1
8,348,350,12.0,11.0,3048,1013,44,43,0,4.357142857142857,14,8,11808.00,18,11,16,0,1,0.00,0,1
2,226,295,8.0,2.0,3076,106,5,2,1,5.0,2,21,15000.00,12,10,141,1,7,0.00,0,0
4,183,339,5.0,8.0,1738,791,23,18,1,4.384615384615385,13,11,30815.00,9,11,1,0,0,170.00,1,1
2,226,295,6.0,8.0,3076,89,3,2,0,5.0,2,1,1699.00,14,16,1,0,0,0.00,0,0
5,186,207,12.0,8.0,3375,434,293,285,1,4.99644128113879,281,88,285651.00,10,12,1,0,0,0.00,0,1
1,73,249,1.0,8.0,45203,448,11,6,1,5.0,1,23,10050.00,19,9,61,1,2,0.00,0,0
1,1,14,4.0,8.0,66194,597,43,23,3,4.6,10,103,14048.00,21,12,14,0,0,0.00,0,0
6,185,247,11.0,9.0,64798,146,28,22,5,3.625,16,66,10700.00,17,20,26,1,2,40.00,0,1
6,185,247,44.0,11.0,12664,258,38,25,1,4.826086956521739,23,40,16299.00,10,15,28,1,0,0.00,0,0
5,186,207,11.0,2.0,76684,549,52,39,2,4.666666666666667,3,97,27417.00,21,10,12,0,0,0.00,0,1
1,225,22,29.0,2.0,14607,73,3,3,0,5.0,1,1,400.00,20,11,14,0,1,0.00,0,1
7,184,72,11.0,8.0,1809,177,30,8,3,5.0,4,218,7649.00,14,14,95,1,2,0.00,0,0
1,1,15,29.0,2.0,19753,627,6,4,1,4.666666666666667,3,5,6200.00,21,20,94,0,2,0.00,0,1
5,186,207,12.0,12.0,1814,256,58,39,6,5.0,1,83,46170.00,10,10,167,0,0,0.00,0,0
4,183,200,11.0,2.0,1738,335,10,9,0,5.0,2,11,36000.00,23,16,136,0,0,0.00,0,1
1,73,249,49.0,12.0,17674,302,16,5,1,5.0,2,31,4539.00,17,12,354,1,0,0.00,0,0
6,185,630,1.0,8.0,17834,409,41,28,1,4.555555555555555,27,28,49538.00,15,15,23,0,1,0.00,0,1
5,186,207,11.0,8.0,3015,712,12,2,0,5.0,1,14,4490.00,19,9,109,0,1,0.00,0,0
1,1,587,6.0,2.0,17572,43,3,3,2,5.0,1,9,5480.00,18,20,769,0,6,0.00,0,1
1,1,18,1.0,9.0,17674,946,22,16,3,4.818181818181818,11,40,69924.00,4,19,38,0,2,0.00,0,1
6,185,247,6.0,8.0,2330,0,1,1,0,4.0,1,3,400.00,22,20,21,0,3,76.00,1,1
3,3,154,6.0,9.0,63932,228,12,6,0,5.0,5,14,6480.00,1,17,15,1,0,0.00,0,0
3,224,245,1.0,8.0,1830,338,10,8,0,5.0,5,2,2700.00,22,13,110,1,0,0.00,1,0
8,455,457,11.0,8.0,17256,607,45,34,4,4.352941176470588,17,68,61013.00,11,9,261,0,2,0.00,0,0
